,제목,가격,리뷰수,리뷰평점,평점비율
92,"*iange Cooling Towel (40""x 12"") for Sports, Workout, Fitness, Gym, Yoga, Golf, Pilates, Travel, Camping & More",$19.99,"1,273",4.2,"['61%', '17%', '11%', '5%', '6%']"
93,*ore Max Smart Abs and Total Body Workout Cardio Home Gym,$53.98,"3,130",4.4,"['68%', '15%', '9%', '3%', '5%']"
94,*uper Z Outlet Bright Orange Round Cones Sports Equipment for Fitness Training (20 Pack),$13.99,"1,980",4.7,"['81%', '13%', '4%', '1%', '1%']"
95,"*ig B Pro Sports Speed Agility Training Set - Includes Ladder, 10 Cones with Holder, Running Parachute, Jump Rope, Resistance Bands - for Training Football, Soccer, and Basketball Athletes",$37.99,"1,349",4.7,"['78%', '15%', '4%', '1%', '1%']"
96,*port Squad Endzone Challenge - 2-in-1 Football Toss and Flying Disc Toss - Backyard and Lawn Game for Indoor and Outdoor Use,$54.45,855,4.4,"['68%', '15%', '9%', '3%', '5%']"
97,"*Play, iLearn Kids Golf Toys Set W/ Left & Right Club Head, Indoor Outdoor Sport Toy, Training Golf Balls & Club Equipment, Active Exercise Gifts for 3 4 5 6 7 8 Year Olds Boy Toddler Child Girl, Blue",$29.99,"2,932",4.5,"['70%', '18%', '9%', '2%', '2%']"
98,"*ythinglogic Garage Sports Equipment Organizer,Wall Mounted Ball Storage Racks for Garage,Ball Holder for Sports Gear, Ball Storage with Baskets and Hooks",$39.99,26,4.4,"['66%', '20%', '6%', '7%', '0%']"
99,"*ro Disc Cones (Set of 50) - Agility Soccer Cones with Carry Bag and Holder for Training, Football, Kids, Sports, Field Cone Markers - Includes Top 15 Drills Book",$19.95,"5,186",4.7,"['81%', '13%', '3%', '1%', '1%']"
100,"*ARANTA Garage Ball Storage Rack, 3-Layer Sports Equipment Wall-Mounted Rack with Hook, Black",$39.39,0,0,"['0%', '0%', '0%', '0%', '0%']"
101,*oSports Football & Baseball Toss Games Available in Football Red Zone Challenge or Baseball Pro Pitch Challenge Choose Between Backyard Toss or Door Hang Targets,Out of Stock,"1,774",4.7,"['79%', '14%', '6%', '1%', '1%']"
102,"*OWER GUIDANCE Agility Ladder (20 Feet) for Speed Agility Training & Quick Footwork Exercise - with 12 Plastic Rungs, 4 Pegs, Carry Bag & 10 Sports Cones",$22.99,778,4.7,"['78%', '15%', '4%', '2%', '1%']"
103,"*inghouse Jump Rope for Kids Fitness Workout Equipment Sports Plastic Soft Beaded Skipping Rope Adjustable Tangle Free Segmented Fitness Skipping Rope Training Keeping Fit for School Jumping Rope for Men Women Kids,9 Feet",$13.99,7,5,"['100%', '0%', '0%', '0%', '0%']"
104,"*Design Metal Rolling Sports Equipment Storage Bin Holder Rack - for Garage, Gym - Holds Sports Equipment, Basket Balls, Soccer Balls, Volley Balls - Strong Sturdy Frame with 4 Locking Wheels - Black",$49.99,8,5,"['100%', '0%', '0%', '0%', '0%']"
105,*nder Armour Men's HeatGear 2.0 Leggings,$34.91 - $34.99,"18,389",4.7,"['81%', '12%', '4%', '1%', '2%']"
106,"*orza 6”/9”/12"" Speed Hurdles for Agility Training [Set of 6 Hurdles] | Hurdles Training Equipment | Multi-Sports Equipment | Speed & Agility Training Equipment",$28.99 - $39.99,90,4.7,"['83%', '7%', '7%', '0%', '3%']"
107,"*odiuMax Indoor Soccer Training Equipment, Improves Fisrt Touch and Passing Skills, Easy to Assemble and Disassemble",Out of Stock,14,4.5,"['63%', '24%', '13%', '0%', '0%']"
108,"*etPlayz Baseball Radars, Speed Sensors Training Equipment (Hands-Free Radar Guns, Pitching Speed Guns | Baseball Gifts, High-Tech Gadget & Gear for Baseball Players",Out of Stock,48,3.9,"['55%', '15%', '11%', '5%', '13%']"
109,*rigon Sports Procage HD Secure Ball Locker,Out of Stock,72,4.6,"['74%', '18%', '3%', '1%', '4%']"
110,"*pack Cooling Towel for Instant Cooling Relief,100% Microfiber Chilly Towel,Soft Breathable Ice Towel for Yoga, Camping, Sports, Gym",Out of Stock,0,0,"['0%', '0%', '0%', '0%', '0%']"
111,"*in SPORTS Wooden Pickleball Paddles Set 2 Beginner Racket,Pickle Ball Paddles with 2 Paddles,4 Balls and 1 Carry Bag,Durable and Classic (Choose Black and Wooden Version)",$23.99,399,4.6,"['74%', '17%', '6%', '2%', '2%']"
112,"*RUSH iT SPORTS Volleyball Training Equipment Aid - Practice your Serving, Spiking, Setting & Arm Swing, Serve & Spike Like a Pro with this Solo Trainer, Perfect Volleyball Gift for Beginners",$23.50,234,4.5,"['70%', '16%', '8%', '3%', '3%']"
113,"*3Pcs Resistance Bands Set Workout Bands, 5 Stackable Exercise Bands with Handles, 5 Resistance Loop Bands, Jump Rope, Figure 8 Resistance Band, Headband, Cooling Towel",$28.99,"4,444",4.5,"['72%', '17%', '6%', '2%', '3%']"
114,*acSports Heavy Duty Collapsible Outdoor Folding Wagon Portable Lightweight Utility Cart Adjustable Rolling Cart All Terrain Sports Wagon Beach Wagon,Out of Stock,936,4.8,"['86%', '9%', '2%', '1%', '2%']"
115,"*NCMRR Agility Ladder Speed Training Equipment Set, 20Ft Adjustable 12 Rung Workout Ladder, Running Speed Parachute and 10 Disc Cones for Football, Basketball, Baseball and Footwork Skills Training",$27.95,129,4.8,"['83%', '13%', '3%', '1%', '0%']"
116,"*port Agility Ladder Speed Training Equipment Set,16 Cones and Resistance Parachute 16 Rung，Jump Rope,5 Resistance Bands-for Football，Soccer, Running Basketball Foot Training to Boost Fitness",$34.99,65,4.3,"['59%', '28%', '4%', '3%', '5%']"
117,"*LKOW Garage Sports Equipment Organizer, 4 Tier Rolling Sports Utility Shelves, Storage and Organization Rack for Garage, Kitchen, Basement, Laundry, Powder Coated Steel, Blue",$69.99,0,0,"['0%', '0%', '0%', '0%', '0%']"
118,"*rofessional Size 5 Volleyball, PECOGO PU Leather Soft Indoor Outdoor Volleyballs Sports Training Equipment for Beginner, Teenager, Adult",$14.99,7,3.8,"['47%', '20%', '0%', '33%', '0%']"
