,제목,가격,리뷰수,리뷰평점,평점비율
148,"*resh Roasted Coffee, Organic Ethiopian Sidamo Light Roast, Fair Trade Kosher, Whole Bean, 5 Pound",Out of Stock,"3,017",4.5,"['75%', '13%', '6%', '2%', '4%']"
149,"*roundwork Certified Organic Whole Bean Coffee, Silver Lining Holiday Blend 2020, 12 oz Bag",Out of Stock,362,4.7,"['83%', '9%', '4%', '1%', '3%']"
150,"*offee Bean Direct Breakfast Blend, Ground Coffee, 5-Pound Bag",Out of Stock,855,4.4,"['69%', '15%', '8%', '3%', '4%']"
151,"*ink Blonde Roast Whole Bean Coffee, Large 2.2 Pound Bag, 100% Arabica Coffee Beans, Single Origin Colombian, Smooth, Light, and Complex",Out of Stock,"1,857",4.5,"['74%', '14%', '7%', '3%', '3%']"
152,"*hilz Coffee, Coffee Silken Splendor, 12 Ounce",Out of Stock,102,4.9,"['89%', '8%', '3%', '0%', '0%']"
153,"*ight O'Clock Coffee French Vanilla, Medium Roast, Ground Coffee, 11 Ounce (Pack of 6), 100% Arabica, Kosher Certified",Out of Stock,"12,543",4.7,"['81%', '11%', '4%', '1%', '2%']"
154,"*F Bay Coffee OneCUP Extra Dark Italian Roast 80 Ct Extra Dark Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0 (Packaging May Vary)",$33.99,"35,333",4.6,"['78%', '12%', '5%', '2%', '3%']"
155,*LB Subtle Earth Organic Coffee - Medium-Dark Roast - Whole Bean - Organic Arabica Coffee - (5 lb) Bag,Out of Stock,"1,998",4.8,"['87%', '7%', '3%', '1%', '2%']"
156,"*erve Coffee Roasters Bronson French Roast Blend Direct-Trade Whole Bean Coffee, 12 Ounce Bag, Tasting Notes of Fudge, Bitter Caramel and Full-Bodied",Out of Stock,204,4.6,"['80%', '10%', '7%', '1%', '2%']"
157,"*hock Full o’Nuts Gourmet Roast Ground Coffee, Mild Roast - 100% Premium Coffee Beans – A Light, Smooth and Aromatic Mild Blend (26 Oz. Can)",Out of Stock,"3,945",4.7,"['82%', '11%', '4%', '1%', '2%']"
158,"*olgers Medium Roast Coffee, Classic, 3 Pound (Pack of 4), 48 Ounce",Out of Stock,315,4.8,"['88%', '8%', '2%', '0%', '2%']"
159,"*F Bay Coffee OneCUP Fog Chaser 120 Ct Medium Dark Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0",$51.99,"12,845",4.7,"['84%', '9%', '3%', '1%', '2%']"
160,"*ameron's Coffee Roasted Ground Coffee Bag, 10% Hawaiian Coffee Blend, 10 Ounce",$8.43,"11,968",4.5,"['74%', '14%', '7%', '3%', '3%']"
161,"*onut Shop, Morning Blend, 100% Colombian, and French Roast Variety Pack for K-Cup Keurig 2.0 Brewers, 42 Count, Victor Allen’s Coffee Single Serve Coffee Pod",$19.99,"98,819",4.6,"['75%', '14%', '6%', '2%', '3%']"
162,"*mazonFresh Organic Fair Trade Peru Ground Coffee, Medium Roast, 12 Ounce (Pack of 3)",Out of Stock,"2,395",4.4,"['64%', '19%', '10%', '4%', '4%']"
163,"*irkland Signature Organic Pacific Bold Dark-Roast Coffee, 120 K-Cup Pods",Out of Stock,595,4.7,"['85%', '9%', '3%', '0%', '2%']"
164,"*ealthWise Low Acid Coffee 100 Colombian Supremo, Original, 12 Ounce",$11.99,"1,514",4.3,"['65%', '14%', '10%', '6%', '6%']"
165,"*aribou Coffee, Caribou Blend, Medium Roast Ground Coffee, 20oz, Rainforest Alliance Certified",Out of Stock,"3,842",4.7,"['80%', '13%', '4%', '2%', '2%']"
166,"*mazon Brand - 100 Ct. Solimo Light Roast Coffee Pods, Morning Light, Compatible with Keurig 2.0 K-Cup Brewers",Out of Stock,"7,170",4.5,"['73%', '15%', '6%', '2%', '3%']"
167,*uisinart Frozen Yogurt-Ice Cream & Sorbet Maker 1.5 Quarts - (Renewed),$59.99,43,4.3,"['69%', '13%', '8%', '3%', '7%']"
168,"*unkin' Donuts Ground Coffee, Original Blend Medium Roast, 90 Ounce",Out of Stock,966,4.8,"['90%', '6%', '1%', '1%', '3%']"
169,"*aribou Coffee, Daybreak Morning Blend, Light Roast Ground Coffee, 20oz, Rainforest Alliance Certified",Out of Stock,"1,501",4.7,"['81%', '12%', '4%', '2%', '1%']"
170,"*alifia Farms - Nitro Cold Brew Coffee, Oat Milk Latte - XX Espresso - 7 Oz (12 Cans) | Shelf Stable | Iced Coffee On-the-Go | Clean Energy | Dairy Free | Gluten Free | Plant Based | Non-GMO",Out of Stock,929,4.4,"['69%', '14%', '9%', '3%', '5%']"
171,"*he Best High Caffeine Dark Roast Whole Bean Black Coffee, Extra Strong Gourmet Columbian Clean Coffee Beans by Top Shelf Grind Company | Worlds Strongest Black Roasted Java | Seattles Purity Culture",Out of Stock,"1,529",4.8,"['87%', '7%', '3%', '1%', '2%']"
172,"*olgers Country Roast Medium Dark Roast Ground Coffee, 25.1 Ounces (Pack of 6)",$38.94,"3,481",4.8,"['86%', '9%', '3%', '1%', '1%']"
173,"*ight O'Clock Coffee Hazelnut, Medium Roast, Ground Coffee, 22 Ounce (Pack of 1), 100% Arabica, Kosher Certified",Out of Stock,"12,364",4.6,"['79%', '12%', '5%', '2%', '2%']"
174,"*eattle's Best Coffee Dark Roast Ground Coffee Variety Pack, 12 Ounce (Pack of 3)",$14.07,"3,404",4.7,"['82%', '11%', '4%', '2%', '2%']"
175,*LB Don Pablo Signature Blend - Medium-Dark Roast - Whole Bean Coffee - Low Acidity - 2 Pound (2 lb) Bag,Out of Stock,"5,631",4.5,"['72%', '17%', '6%', '2%', '2%']"
176,*LB Subtle Earth Organic Coffee - Medium-Dark Roast - Whole Bean - Organic Arabica Coffee - (2 lb) Bag,Out of Stock,"6,393",4.6,"['78%', '12%', '5%', '2%', '3%']"
177,"*opper Moon Sumatra Blend, Dark Roast Coffee, Whole Bean, 2 Pounds",Out of Stock,"2,228",4.4,"['65%', '18%', '9%', '3%', '4%']"
178,"*afe Bustelo, Coffee Espresso, 10 Ounce",Out of Stock,145,4.7,"['86%', '8%', '3%', '0%', '4%']"
179,"*t. Whitney French Roast, Dark Roast Organic Ground Coffee - 5 lb bag",$40.95,105,4.4,"['71%', '13%', '7%', '6%', '4%']"
180,*axwell House Half Caffeine Ground Coffee (25.6 oz Canister),Out of Stock,"2,116",4.8,"['88%', '8%', '3%', '1%', '1%']"
181,"*on Francisco's Kona Blend Medium Roast Whole Bean Coffee, 28 Ounce",Out of Stock,"2,250",4.5,"['69%', '17%', '8%', '2%', '3%']"
182,*LB Subtle Earth Organic Coffee - Dark Roast - Whole Bean - Organic Arabica Coffee - 2 lb Bag,Out of Stock,"1,783",4.6,"['79%', '11%', '5%', '2%', '2%']"
183,"*rung Nguyen - G7 3 In 1 Instant Coffee - 100 Packets | Roasted Ground Coffee Blend with Creamer and Sugar, Suitable for Most Coffee Brewing Methods, (16gr/stick)",Out of Stock,"2,823",4.7,"['82%', '10%', '4%', '1%', '3%']"
184,"*hock Coffee Ground, The Strongest Caffeinated All-Natural Coffee. Up to 50% more Caffeine. 3 pounds",$34.99,"1,222",4.4,"['67%', '18%', '10%', '3%', '3%']"
185,"*unkin' Cinnamania Artificially Flavored Ground Coffee, 11 Ounces",Out of Stock,"7,748",4.6,"['79%', '11%', '5%', '2%', '3%']"
186,"*ommunity Coffee Café Special 24 Count Coffee Pods, Medium Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers, Box of 24 Pods",$16.99,381,4.7,"['84%', '9%', '3%', '2%', '2%']"
187,"*ight O'Clock Ground Coffee, The Original, 36 Ounce",$10.66,"12,543",4.7,"['81%', '11%', '4%', '1%', '2%']"
188,"*unkin' Original Blend Medium Roast Coffee, 176 Keurig K-Cup Pods",$85.99,159,4.8,"['91%', '6%', '2%', '0%', '2%']"
189,"*ed Diamond Coffee Cups - SUMATRA Medium Roast Single Serve Coffee Cup, Compatible with Most Brewers, Bulk (72 servings)",Out of Stock,13,4.6,"['68%', '20%', '12%', '0%', '0%']"
190,"*hameleon Organic Cold Brew Coffee, Churro Multi-serve Concentrate, 100% Arabica, Cinnamon and Vanilla, 3 cartons, 32 Fl Oz",Out of Stock,19,4,"['68%', '0%', '8%', '17%', '8%']"
191,*limFast Original Rich Chocolate Royale Meal Replacement Shake Mix – Weight Loss Powder – 31.18 Oz Canister – 34 Servings,$13.98,"21,335",4.6,"['77%', '11%', '6%', '2%', '3%']"
192,"*F Bay Coffee OneCUP Extra Dark Italian Roast 80 Ct Extra Dark Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0 (Packaging May Vary)",$33.99,"35,333",4.6,"['78%', '12%', '5%', '2%', '3%']"
193,"*axwell House International French Vanilla Cafe Beverage Mix, Caffeinated, 8.4 oz Can (Pack of 4)",Out of Stock,"2,527",4.8,"['86%', '8%', '3%', '1%', '2%']"
194,*LB Subtle Earth Organic Coffee - Medium-Dark Roast - Whole Bean - Organic Arabica Coffee - (5 lb) Bag,Out of Stock,"1,998",4.8,"['87%', '7%', '3%', '1%', '2%']"
195,"*erve Coffee Roasters Bronson French Roast Blend Direct-Trade Whole Bean Coffee, 12 Ounce Bag, Tasting Notes of Fudge, Bitter Caramel and Full-Bodied",Out of Stock,204,4.6,"['80%', '10%', '7%', '1%', '2%']"
196,"*nthony's Organic Instant Coffee,14oz, Ultra Fine Microground, Gluten Free, Arabica, Non GMO",Out of Stock,"2,449",4.4,"['71%', '12%', '7%', '4%', '6%']"
197,"*ozyUp 100-Count French Roast Coffee Pods for Keurig K-Cup Brewers, Dark Roast",Out of Stock,"8,244",4.5,"['69%', '17%', '7%', '3%', '4%']"
198,"*hock Full o’Nuts Gourmet Roast Ground Coffee, Mild Roast - 100% Premium Coffee Beans – A Light, Smooth and Aromatic Mild Blend (26 Oz. Can)",Out of Stock,"3,945",4.7,"['82%', '11%', '4%', '1%', '2%']"
199,*tarbucks Premium Instant Multi-Serve 90g 3-Pack Medium Roast,Out of Stock,24,3.9,"['49%', '23%', '9%', '9%', '10%']"
200,"*evalia Espresso Dark Roast Ground Coffee (12 oz Bags, Pack of 6)",$35.88,654,4.8,"['89%', '7%', '3%', '1%', '1%']"
201,"*reen Mountain Coffee Roasters Colombia Select, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee, 72 Count",Out of Stock,"1,713",4.7,"['80%', '13%', '4%', '1%', '2%']"
202,*afe Du Monde Coffee Chicory,$7.60,"10,566",4.6,"['80%', '10%', '5%', '2%', '3%']"
203,"*avazza Espresso Italiano Whole Bean Coffee Blend, Medium Roast, 2.2 Pound Bag (Packaging May Vary)",Out of Stock,"5,164",4.6,"['76%', '14%', '6%', '2%', '2%']"
204,"*F Bay Coffee OneCUP Organic Rainforest Blend 80 Ct Medium Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0 (Packaging May Vary)",$33.99,"14,147",4.6,"['78%', '12%', '5%', '2%', '2%']"
205,"*olgers Medium Roast Coffee, Classic, 3 Pound (Pack of 4), 48 Ounce",Out of Stock,315,4.8,"['88%', '8%', '2%', '0%', '2%']"
206,"*tone Street Cold Brew Coffee, Strong & Smooth Blend, Coarse Ground Coffee, Dark Roast, Colombian Single Origin, 5 LB",Out of Stock,"7,050",4.7,"['78%', '13%', '5%', '1%', '2%']"
207,"*aud's Coffee Lover's Variety Pack (16 Blend Variety Pack), 40ct. Solar Energy Produced Recyclable Single Serve Variety Pack Coffee Pods - 100% Arabica Coffee California Roasted, KCup Compatible",Out of Stock,"6,964",4.3,"['65%', '16%', '9%', '4%', '5%']"
208,"*ushroom Coffee – Ground Dark Roast Organic Lions Mane Coffee for Super Human Focus, Memory & Concentration – High Caffeine Arabica Brain Booster – Strong Nootropic Energy for Peak Performance",Out of Stock,"1,529",4.8,"['87%', '7%', '3%', '1%', '2%']"
209,"*mazonFresh Organic Fair Trade Peru Ground Coffee, Medium Roast, 12 Ounce (Pack of 3)",Out of Stock,"2,395",4.4,"['64%', '19%', '10%', '4%', '4%']"
210,"*irkland Signature Organic Pacific Bold Dark-Roast Coffee, 120 K-Cup Pods",Out of Stock,595,4.7,"['85%', '9%', '3%', '0%', '2%']"
211,"*ealthWise Low Acid Coffee 100 Colombian Supremo, Original, 12 Ounce",$11.99,"1,514",4.3,"['65%', '14%', '10%', '6%', '6%']"
212,"*aribou Coffee, Caribou Blend, Medium Roast Ground Coffee, 20oz, Rainforest Alliance Certified",Out of Stock,"3,842",4.7,"['80%', '13%', '4%', '2%', '2%']"
213,"*mazon Brand - 100 Ct. Happy Belly Dark Roast Coffee Pods, French Roast, Compatible with Keurig 2.0 K-Cup Brewers",Out of Stock,"4,889",4.4,"['68%', '17%', '8%', '3%', '4%']"
214,"*unkin' Donuts Ground Coffee, Original Blend Medium Roast, 90 Ounce",Out of Stock,966,4.8,"['90%', '6%', '1%', '1%', '3%']"
215,"*aribou Coffee, Daybreak Morning Blend, Light Roast Ground Coffee, 20oz, Rainforest Alliance Certified",Out of Stock,"1,501",4.7,"['81%', '12%', '4%', '2%', '1%']"
216,"*eaniac Organic Full On French Roast Dark Roast, Single Serve Coffee K Cup Pods, Rainforest Alliance Certified, 30 Compostable, Plant-Based Coffee Pods, Keurig Brewer Compatible",$14.99,"1,369",4.5,"['71%', '15%', '7%', '3%', '4%']"
217,"*ED DIAMOND Coffee Cups Medium Roast HOUSE BLEND, Single Serve Coffee Cup, Compatible with Most Brewers, Bulk Breakfast Blend 72 Count (Pack of 6)",$41.88,21,4.4,"['74%', '9%', '8%', '0%', '9%']"
218,*afé La Llave Espresso Dark Roast Coffee Bricks (7 X 10 oz) Cafe Gavina Espresso Brick Bonus (1 X 10 Oz),$23.99,38,4.7,"['78%', '18%', '4%', '0%', '0%']"
219,"*ewman's Own Organics Special Blend, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee, 72 Count (5000053615)",$30.23,"10,623",4.8,"['86%', '9%', '3%', '1%', '1%']"
220,"*olgers Vanilla Biscotti Flavored Coffee, 72 Keurig K-Cup Pods",Out of Stock,"3,594",4.8,"['87%', '7%', '3%', '1%', '1%']"
221,"*alifia Farms - Nitro Cold Brew Coffee, Oat Milk Latte - XX Espresso - 7 Oz (12 Cans) | Shelf Stable | Iced Coffee On-the-Go | Clean Energy | Dairy Free | Gluten Free | Plant Based | Non-GMO",Out of Stock,929,4.4,"['69%', '14%', '9%', '3%', '5%']"
222,*lly - Whole Bean Coffee - Bold Roast - 8.8 oz (250g) - Case Pack of 6,Out of Stock,438,4.7,"['86%', '9%', '2%', '1%', '3%']"
223,"*unkin' Mixed Flavor Coffee Variety Pack, 60 Keurig K-Cup Pods (Packaging May Vary)",$37.80,"7,339",4.8,"['85%', '9%', '3%', '1%', '1%']"
224,"*im Hortons Dark Roast Coffee, Single-Serve K-Cup Pods Compatible with Keurig Brewers, 96ct K-Cups",Out of Stock,"6,770",4.8,"['89%', '7%', '2%', '1%', '1%']"
225,"*olgers Country Roast Medium Dark Roast Ground Coffee, 25.1 Ounces (Pack of 6)",$38.94,"3,481",4.8,"['86%', '9%', '3%', '1%', '1%']"
226,"*AXWELL HOUSE Cafe Collection, Breakfast Blend (100 Count) iiiIII",Out of Stock,927,4.8,"['89%', '8%', '2%', '0%', '0%']"
227,"*ight O'Clock Coffee Hazelnut, Medium Roast, Ground Coffee, 22 Ounce (Pack of 1), 100% Arabica, Kosher Certified",Out of Stock,"12,364",4.6,"['79%', '12%', '5%', '2%', '2%']"
228,"*eattle's Best Coffee Dark Roast Ground Coffee Variety Pack, 12 Ounce (Pack of 3)",$14.07,"3,404",4.7,"['82%', '11%', '4%', '2%', '2%']"
229,"*reen Mountain Coffee Roasters Hazelnut, Single-Serve Keurig K-Cup Pods, Flavored Light Roast Coffee, 32 Count",$15.99,642,4.7,"['84%', '11%', '3%', '1%', '2%']"
230,*ooWave Flow State Coffee Promotes Reduced Anxiety Stress and Jitters | Organic Ground Coffee Infused with Organic Raw Cacao and L-Theanine,Out of Stock,39,5,"['96%', '4%', '0%', '0%', '0%']"
231,"*F Bay Coffee OneCUP Breakfast Blend 120 Ct Medium Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0",$51.99,"12,845",4.7,"['84%', '9%', '3%', '1%', '2%']"
232,"*ameron's Coffee Roasted Ground Coffee Bag, Flavored, Highlander Grog, 32 Ounce (Pack of 1) (PP-GRCE22903)",$13.69,"11,968",4.5,"['74%', '14%', '7%', '3%', '3%']"
233,*LB Don Pablo Signature Blend - Medium-Dark Roast - Whole Bean Coffee - Low Acidity - 2 Pound (2 lb) Bag,Out of Stock,"5,631",4.5,"['72%', '17%', '6%', '2%', '2%']"
234,"*im Hortons Original Blend, Medium Roast Ground Coffee, Made with 100% Arabica Beans, 48 Ounce Canister",Out of Stock,"5,460",4.8,"['89%', '6%', '2%', '1%', '1%']"
235,"*reen Mountain Coffee Roasters Hazelnut, Single Serve Coffee K-Cup Pod, Decaf, 12 Count (Pack of 6) (Packaging May Vary), 72 Count",Out of Stock,"1,590",4.8,"['87%', '8%', '2%', '0%', '1%']"
236,"*avazza Espresso Italiano Ground Coffee Blend, Medium Roast, 8-Ounce Cans, Pack of 4 (Packaging May Vary)",Out of Stock,"3,370",4.8,"['87%', '8%', '3%', '1%', '2%']"
237,*ewman’s Own Organics Special Blend Coffee (100 K-Cups) ES,Out of Stock,74,4.9,"['95%', '5%', '0%', '0%', '0%']"
238,*LB Subtle Earth Organic Coffee - Medium-Dark Roast - Whole Bean - Organic Arabica Coffee - (2 lb) Bag,Out of Stock,"6,393",4.6,"['78%', '12%', '5%', '2%', '3%']"
239,"*mazon Brand - 24 Ct. Happy Belly Light Roast Coffee Pods, Breakfast Blend, Compatible with Keurig 2.0 K-Cup Brewers",Out of Stock,"3,693",4.4,"['66%', '17%', '9%', '4%', '4%']"
240,"*opper Moon Sumatra Blend, Dark Roast Coffee, Whole Bean, 2 Pounds",Out of Stock,"2,228",4.4,"['65%', '18%', '9%', '3%', '4%']"
241,"*on Francisco's Hawaiian Hazelnut Flavored (100 Count) Recyclable Single-Serve Coffee Pods, Compatible with Keurig K-Cup Brewers",$39.75,"4,322",4.7,"['83%', '10%', '4%', '2%', '2%']"
242,"*avazza Coffee K-Cup Pods Variety Pack for Keurig Single-Serve Coffee Brewers, 64 Count",$28.02,"4,980",4.5,"['75%', '13%', '6%', '2%', '3%']"
243,"*ommunity Coffee 100% Colombia 72 Count Coffee Pods, Medium-Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers, 12 Count (Pack of 6)",$38.69,"1,626",4.7,"['81%', '10%', '5%', '2%', '2%']"
244,"*ameron's Coffee Roasted Ground Coffee Bag, Jamaican Blend, 10 Ounce",$7.99,"11,968",4.5,"['74%', '14%', '7%', '3%', '3%']"
245,"*ED DIAMOND Ground Coffee, Dark European Roast, Premium Arabica Beans, Bold and Smooth Taste, 11oz Resealable Bag",Out of Stock,3,5,"['100%', '0%', '0%', '0%', '0%']"
246,"*ommunity Coffee House Blend 96 Count Coffee Pods, Medium-Dark Roast, Compatible with Keurig 2.0 K-Cup Brewers (24 Count, Pack of 4)",$49.99,381,4.7,"['84%', '9%', '3%', '2%', '2%']"
247,"*ictor Allen's Coffee Decaf Donut Shop, Medium Roast, 80 Count Single Serve Coffee Pods for Keurig K-Cup Brewers",$26.99,"98,819",4.6,"['75%', '14%', '6%', '2%', '3%']"
248,"*olgers 100% Colombian Medium Roast Coffee, 128 Keurig K-Cup Pods",$82.32,"21,615",4.8,"['87%', '9%', '3%', '1%', '1%']"
249,"*avazza Classico, Gran Aroma, Gran Selezione & Perfetto Ground Coffee (Pack of 4)",Out of Stock,556,4.8,"['87%', '7%', '4%', '1%', '1%']"
250,"*ight O'Clock Coffee The Original, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee Pods, 72 Count",$37.99,"14,195",4.8,"['86%', '9%', '3%', '1%', '2%']"
251,"*irkland Signature Organic Whole Bean Blend 100 % Arabica Beans Net Wt (2 Lb),, 32 Oz",Out of Stock,107,4.6,"['73%', '21%', '1%', '3%', '1%']"
252,"*ommunity Coffee Breakfast Blend 54 Count Coffee Pods, Medium Roast, Compatible with Keurig 2.0 K-Cup Brewers, 1 Box of 54 Pods",Out of Stock,"2,017",4.7,"['83%', '10%', '4%', '2%', '2%']"
253,"*estpresso Coffee, Variety Pack Single Serve K-Cup Pods, 96 Count. Includes Breakfast, Colombain, Donut and Italian (Compatible With 2.0 Keurig Brewers) 8 Packs Of 12 Cups",Out of Stock,"6,105",4.4,"['69%', '16%', '8%', '3%', '4%']"
254,"*EATH WISH COFFEE Whole Bean Coffee [16 oz.] The World's Strongest, USDA Certified Organic, Fair Trade, Arabica and Robusta Beans (1-Pack)",Out of Stock,"14,330",4.7,"['82%', '10%', '4%', '2%', '2%']"
255,"*olgers Coffee, Classic(Medium) Roast, 5 Count, 51 Ounce",Out of Stock,181,4.8,"['90%', '5%', '3%', '0%', '3%']"
256,*alf a Dozen Cans (6 Cans) of Coffee Du Monde - 15 oz. cans,$39.35,"1,969",4.9,"['92%', '4%', '2%', '1%', '1%']"
257,"*argaritaville Variety Pack for K Cup Keurig 2.0 Brewers, Margaritaville Coffee Medium Roast Single Serve Coffee Pods, 0.35 Ounce (Pack of 72)",Out of Stock,998,4.4,"['70%', '15%', '8%', '3%', '4%']"
258,"*olgers Breakfast Blend Mild Roast Ground Coffee, 25.4 Ounces",$6.47,"3,206",4.8,"['87%', '9%', '3%', '0%', '1%']"
259,"*aribou Coffee Caribou Blend, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee, 24 Count (Pack of 4)",$40.30,"13,847",4.8,"['84%', '11%', '3%', '1%', '1%']"
260,"*afe Bustelo, Coffee Espresso, 10 Ounce",Out of Stock,145,4.7,"['86%', '8%', '3%', '0%', '4%']"
261,"*t. Whitney French Roast, Dark Roast Organic Ground Coffee - 5 lb bag",$40.95,105,4.4,"['71%', '13%', '7%', '6%', '4%']"
262,*axwell House Half Caffeine Ground Coffee (25.6 oz Canister),Out of Stock,"2,116",4.8,"['88%', '8%', '3%', '1%', '1%']"
263,*estpresso Coffee for Nespresso Original Machine 120 pods Certified Genuine Espresso Variety Pack Pods Compatible with Nespresso Original (Intense Variety Pack),Out of Stock,"10,001",4.3,"['69%', '13%', '7%', '4%', '7%']"
264,*LB Don Pablo Colombian Decaf - Swiss Water Process Decaffeinated - Medium-Dark Roast - Whole Bean Coffee - Low Acidity - 5 Pound (5 lb) Bag,Out of Stock,"4,012",4.6,"['79%', '12%', '4%', '2%', '3%']"
265,*evalia Signature Blend Mild Roast K-Cup Coffee Pods (100 Pods),Out of Stock,"3,216",4.7,"['82%', '10%', '4%', '1%', '2%']"
266,"*evalia Special Reserve Coarse Ground Guatemala Ground Coffee, 10.0 oz & Special Reserve Costa Rica Medium Roast Ground Coffee (10 oz Bag)",Out of Stock,97,4.6,"['76%', '15%', '2%', '3%', '4%']"
267,"*on Francisco's Kona Blend Medium Roast Whole Bean Coffee, 28 Ounce",Out of Stock,"2,250",4.5,"['69%', '17%', '8%', '2%', '3%']"
268,*LB Don Pablo Colombian Supremo - Medium-Dark Roast - Whole Bean Coffee - Low Acidity - 2 Pound (2 lb) Bag,Out of Stock,"2,820",4.6,"['75%', '15%', '6%', '2%', '2%']"
269,"*eet's Coffee Café Domingo, Medium Roast, 54 Count Single Serve K-Cup Coffee Pods for Keurig Coffee Maker",$32.08,"7,400",4.7,"['83%', '11%', '3%', '1%', '2%']"
270,"*aughing Man Hugh's Blend, Ground Coffee, Medium Roast, Bagged 12 oz",Out of Stock,"2,580",4.7,"['79%', '13%', '5%', '1%', '1%']"
271,*EB cafe ole Texas pecan single serve coffee 54 count,Out of Stock,872,4.8,"['90%', '7%', '2%', '0%', '1%']"
272,"*unkin' Original Blend Medium Roast Coffee, 60 Keurig K-Cup Pods",Out of Stock,"15,040",4.8,"['86%', '9%', '3%', '1%', '1%']"
273,"*ameron's Coffee Roasted Ground Coffee Bag, Hawaiian Blend, Package may vary (10/12 Ounce)",$6.99,"11,968",4.5,"['74%', '14%', '7%', '3%', '3%']"
274,"*ED DIAMOND Medium Roast Decaffeinated, Premium Beans, Ground Coffee, 11 Ounce (Pack of 4)",Out of Stock,10,4.6,"['74%', '15%', '11%', '0%', '0%']"
275,"*uroast Low Acid Coffee Single-Serve Pods, French Roast, High Antioxidant, Compatible with Keurig 2.0 Coffee Makers (12 Count)",$7.69,"1,912",4.1,"['60%', '14%', '12%', '6%', '8%']"
276,"*meril Big Easy Bold, Single-Serve Keurig K-Cup Pods, Dark Roast Coffee, 96 Count",$74.99,"1,821",4.7,"['85%', '8%', '3%', '1%', '3%']"
277,"*he Original Donut Shop Coconut Mocha, Single-Serve Keurig K-Cup Pods, Flavored Medium Roast Coffee, 96 Count",Out of Stock,"3,312",4.8,"['89%', '7%', '2%', '1%', '1%']"
278,*LB Subtle Earth Organic Coffee - Dark Roast - Whole Bean - Organic Arabica Coffee - 2 lb Bag,Out of Stock,"1,783",4.6,"['79%', '11%', '5%', '2%', '2%']"
279,"*afé Britt® - Costa Rican Dark Roast Coffee (12 oz.) (3-Pack) - Ground, Arabica Coffee, Kosher, Gluten Free, 100% Gourmet & Dark Roast",Out of Stock,148,4.8,"['87%', '9%', '2%', '0%', '2%']"
280,*lly Caffe Coffee - Ground Coffee - Medium Roast for Drip Coffeemakers - 8.8 oz - Case of 6,Out of Stock,660,4.7,"['85%', '8%', '4%', '1%', '3%']"
281,"*rung Nguyen - G7 3 In 1 Instant Coffee - 100 Packets | Roasted Ground Coffee Blend with Creamer and Sugar, Suitable for Most Coffee Brewing Methods, (16gr/stick)",Out of Stock,"2,823",4.7,"['82%', '10%', '4%', '1%', '3%']"
282,"*hock Coffee Ground, The Strongest Caffeinated All-Natural Coffee. Up to 50% more Caffeine. 3 pounds",$34.99,"1,222",4.4,"['67%', '18%', '10%', '3%', '3%']"
283,"*olgers Black Silk Decaf Dark Roast Ground Coffee, Dark Roast, 20.6 Ounce",Out of Stock,"2,522",4.7,"['81%', '12%', '4%', '1%', '1%']"
284,"*unkin' Cinnamania Artificially Flavored Ground Coffee, 11 Ounces",Out of Stock,"7,748",4.6,"['79%', '11%', '5%', '2%', '3%']"
285,"*evalia Colombian Blend Medium Roast K-Cup Coffee Pods (72 Pods, 6 Packs of 12)",Out of Stock,"1,936",4.8,"['86%', '9%', '3%', '1%', '1%']"
286,"*he Original Whole Bean Coffee, Medium Roast, 3 Pack - 12 Oz, Bulletproof Keto 100% Arabica Coffee, Certified Clean Coffee, Rainforest Alliance, Sourced from Guatemala, Colombia & El Salvador",Out of Stock,414,4.7,"['86%', '6%', '3%', '1%', '3%']"
287,*F Bay Coffee Colombian Supremo Whole Bean 2LB (32 Ounce) Medium Roast,Out of Stock,"3,488",4.4,"['70%', '16%', '8%', '3%', '4%']"
288,"*reen Mountain Coffee Roasters Nantucket Blend, Single-Serve Keurig K-Cup Pods, Medium Roast Coffee, 72 Count",Out of Stock,"7,060",4.8,"['84%', '11%', '3%', '1%', '1%']"
289,"*ount Hagen Organic Freeze Dried Instant Coffee, 3.53-Ounce Jars (Pack of 6)",Out of Stock,675,4.8,"['90%', '5%', '2%', '1%', '2%']"
290,"*F Bay Coffee OneCUP Hazelnut Crème 80 Ct Flavored Medium Roast Compostable Coffee Pods, K Cup Compatible including Keurig 2.0 (Packaging May Vary)",$34.49,"3,219",4.5,"['76%', '12%', '6%', '2%', '4%']"
291,"*aird Superfood Dark Roast Coffee with Functional Mushrooms - Certified Organic Peruvian Ground Coffee Beans, 12oz Bag",Out of Stock,296,4.6,"['80%', '8%', '8%', '1%', '3%']"
292,"*icking Horse Coffee, Kick Ass, Dark Roast, Ground, 10 Oz - Certified Organic, Fairtrade, Kosher Coffee",$8.63,"9,495",4.5,"['73%', '16%', '7%', '3%', '2%']"
