,제목,가격,리뷰수,리뷰평점,평점비율
103,"*RFELD Cordless Vacuum, 22KPA Stick Vacuum Cleaner, 220W Powerful Suction, Self-Standing, 60mins Long Runtime, 2200mAh Detachable Battery, Multi-Surface & Pet Hair Carpet Hardwood Cleaning C10A",Out of Stock,77,4.9,"['95%', '3%', '0%', '0%', '3%']"
104,*KP K7 Robot Vacuum Cleaner WiFi Connected Robot Vacuum Large Dustbin Self-Charging Robotic Vacuums Work with Alexa App for Hardfloor Pet Hair and Low Pile Carpets,$166.88,638,4.5,"['74%', '16%', '4%', '2%', '4%']"
105,"*ordless Vacuum Cleaner, 23Kpa Strong Suction Stick Vacuum with 45min Max Long Runtime Detachable Battery, Extra Large Dustbin, Powerful Brushless Motor, Ultra Quiet Lightweight - INSE S600",Out of Stock,"2,690",4.3,"['67%', '12%', '7%', '4%', '9%']"
106,"*orded Vacuum Cleaner,dodocool 2 in 1 Swivel Ultra Lightweight Handheld Vacuum Cleaner，15KPa 800W Powerful Suction Stick Vacuum with Crevice 1.2L Dust Cup Upright Vacuum Cleaner for Hard Floor Car Pet",Out of Stock,35,5,"['100%', '0%', '0%', '0%', '0%']"
107,"*OPPIN Bendable Corded Stick Vacuum Cleaner - 600W 17kpa Powerful Suction Lightweight Handheld Vacuum, 0.8L Cup, Perfect for Pet Hair Hard Floor Home Deep Clean",$39.99,850,4.1,"['57%', '18%', '10%', '5%', '10%']"
108,*C-JUNESUN Stick Cordless Vacuum Cleaner 4-in-1 Quiet Suction Fast Charging Lightweight for Home Hard Floor Carpet Car Pet Convenient Handheld (Red),$39.00,5,3.1,"['30%', '0%', '46%', '0%', '25%']"
109,"*ureka NEU202 PowerSpeed Lightweight Bagless Upright Vacuum Cleaner with Automatic Cord Rewind and 4 On-Board Tools, CordRewind+Pet, Purple",$149.99,"7,733",4.3,"['65%', '17%', '8%', '4%', '6%']"
110,"*obot Vacuum, APOSEN Robotic Vacuum Cleaner, Self-Charging, 2.7"" Ultra Slim and Quiet, with Multiple Cleaning Modes, Ideal for Pet Hair, Hard Floors and Carpets, A450",Out of Stock,57,4.3,"['66%', '18%', '0%', '8%', '8%']"
111,"*oover WindTunnel T-Series Tempo Bagged Upright Vacuum Cleaner with HEPA Media Filter, For Carpet and Hard Floor, UH30301, Blue",$149.99,"1,230",4.4,"['68%', '18%', '5%', '3%', '6%']"
112,"*irt Devil Vibe 3-in-1 Vacuum Cleaner, Lightweight Corded Bagless Stick Vac with Handheld, SD20020, Red",Out of Stock,"8,021",3.9,"['52%', '17%', '13%', '7%', '12%']"
113,"*EAVON P8PLUS Cordless Vacuum Cleaner, Lightweight Bagless Vacuum, 40 Minutes Long Running Time, 4 in 1 Stick Vacuum, 24W Powerful Suction for Hard Floors, 3 Crevice Tool for Home Pet Hair, Gray",$129.99,106,4.5,"['76%', '11%', '4%', '2%', '7%']"
114,"*Robot Roomba i4+ (4552) Robot Vacuum with Automatic Dirt Disposal - Empties Itself for up to 60 Days, Wi-Fi Connected Mapping, Works with Alexa, Ideal for Pet Hair, Carpets",Out of Stock,"7,534",4.5,"['72%', '15%', '5%', '3%', '4%']"
115,"*Robot Roomba 692 Robot Vacuum-Wi-Fi Connectivity, Personalized Cleaning Recommendations, Works with Alexa, Good for Pet Hair, Carpets, Hard Floors, Self-Charging",$279.99,"13,112",4.4,"['67%', '19%', '7%', '3%', '4%']"
116,"*ISSELL Aeroswift Compact Vacuum Cleaner, 26129, 24619, Teal",$74.71,"3,647",4.5,"['74%', '16%', '4%', '2%', '4%']"
117,"*KP Cordless Vacuum Cleaner, 21Kpa Super Suction, LED Headlights,Lightweight, 4 in 1 Stick Vacuum Cleaner for Home Hard Floor and Car Pet Hair",Out of Stock,9,5,"['100%', '0%', '0%', '0%', '0%']"
118,"*enmore BC7005 Pet Friendly Crossover Bagged HEPA Canister Vacuum Cleaner 2-Motor Power Suction with Pet PowerMate, Extended Telescoping Wand, Retractable Cord, and 4 Cleaning Tools",$449.99,"1,260",4.5,"['74%', '12%', '6%', '2%', '5%']"
